family,date,year,half,side,entry_utc,entry,risk_ticks,gross_ticks,net_ticks,net_R,mae_ticks,exit_reason,trailing_activated,fixed_net_ticks,fixed_net_R,fixed_exit_reason
B_FAILED_RECLAIM_CROSS_REBREAK,2023-02-01,2023,2023-H1,LONG,2023-02-01T14:31:08+00:00,12155.0,24.0,-24.0,-28.0,-1.1666666666666667,-27.0,STOP,False,-28.0,-1.1666666666666667,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2023-02-10,2023,2023-H1,LONG,2023-02-10T14:34:39+00:00,12380.5,75.0,-75.0,-79.0,-1.0533333333333332,-76.0,STOP,False,-79.0,-1.0533333333333332,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2023-02-13,2023,2023-H1,SHORT,2023-02-13T14:31:05+00:00,12377.0,26.0,-26.0,-30.0,-1.1538461538461537,-42.0,STOP,False,-30.0,-1.1538461538461537,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2023-02-14,2023,2023-H1,SHORT,2023-02-14T14:31:18+00:00,12421.0,49.0,44.0,40.0,0.8163265306122449,-6.0,STOP,True,45.0,0.9183673469387755,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2023-02-16,2023,2023-H1,LONG,2023-02-16T14:32:05+00:00,12549.0,51.0,-51.0,-55.0,-1.0784313725490196,-52.0,STOP,False,-55.0,-1.0784313725490196,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2023-02-23,2023,2023-H1,SHORT,2023-02-23T14:31:37+00:00,12239.0,46.0,4.0,0.0,0.0,-21.0,STOP,True,42.0,0.9130434782608695,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2023-02-24,2023,2023-H1,LONG,2023-02-24T14:32:56+00:00,12016.25,73.0,34.0,30.0,0.410958904109589,-69.0,STOP,True,69.0,0.9452054794520548,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2023-02-27,2023,2023-H1,SHORT,2023-02-27T14:31:55+00:00,12121.5,30.0,-30.0,-34.0,-1.1333333333333333,-31.0,STOP,False,-34.0,-1.1333333333333333,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2023-03-08,2023,2023-H1,LONG,2023-03-08T14:32:06+00:00,12210.5,44.0,-44.0,-48.0,-1.0909090909090908,-49.0,STOP,False,-48.0,-1.0909090909090908,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2023-03-15,2023,2023-H1,LONG,2023-03-15T13:34:11+00:00,12122.25,47.0,39.0,35.0,0.7446808510638298,-31.0,STOP,True,43.0,0.9148936170212766,TARGET
