request_id,fecha,BurstId,split,family_label_only,dataset,schema,symbols,stype_in,stype_out,start_utc,end_utc_exclusive,causal_cutoff_utc_inclusive,requested_seconds,post_download_filter,predictor_policy
NQ_MBO_2023-09-14_LB_20230914_093127_SELL_0001,2023-09-14,LB_20230914_093127_SELL_0001,discovery,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2023-09-14T13:31:18.062159Z,2023-09-14T13:31:28.063159Z,2023-09-14T13:31:28.062159Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2023-09-15_LB_20230915_093253_SELL_0001,2023-09-15,LB_20230915_093253_SELL_0001,discovery,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2023-09-15T13:32:44.037055Z,2023-09-15T13:32:54.038055Z,2023-09-15T13:32:54.037055Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2023-09-19_LB_20230919_093101_SELL_0001,2023-09-19,LB_20230919_093101_SELL_0001,discovery,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2023-09-19T13:30:52.011884Z,2023-09-19T13:31:02.012884Z,2023-09-19T13:31:02.011884Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2023-09-22_LB_20230922_093553_SELL_0001,2023-09-22,LB_20230922_093553_SELL_0001,discovery,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2023-09-22T13:35:44.074897Z,2023-09-22T13:35:54.075897Z,2023-09-22T13:35:54.074897Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2023-09-26_LB_20230926_093118_SELL_0002,2023-09-26,LB_20230926_093118_SELL_0002,discovery,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2023-09-26T13:31:09.035798Z,2023-09-26T13:31:19.036798Z,2023-09-26T13:31:19.035798Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2023-09-27_LB_20230927_093102_BUY_0001,2023-09-27,LB_20230927_093102_BUY_0001,discovery,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2023-09-27T13:30:53.091962Z,2023-09-27T13:31:03.092962Z,2023-09-27T13:31:03.091962Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2023-10-02_LB_20231002_093150_BUY_0001,2023-10-02,LB_20231002_093150_BUY_0001,discovery,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2023-10-02T13:31:41.110444Z,2023-10-02T13:31:51.111444Z,2023-10-02T13:31:51.110444Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2023-10-05_LB_20231005_093554_BUY_0001,2023-10-05,LB_20231005_093554_BUY_0001,discovery,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2023-10-05T13:35:45.055152Z,2023-10-05T13:35:55.056152Z,2023-10-05T13:35:55.055152Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2023-10-16_LB_20231016_093102_BUY_0001,2023-10-16,LB_20231016_093102_BUY_0001,discovery,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2023-10-16T13:30:53.023753Z,2023-10-16T13:31:03.024753Z,2023-10-16T13:31:03.023753Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2023-10-27_LB_20231027_093329_BUY_0001,2023-10-27,LB_20231027_093329_BUY_0001,discovery,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2023-10-27T13:33:20.047860Z,2023-10-27T13:33:30.048860Z,2023-10-27T13:33:30.047860Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2023-11-02_LB_20231102_093203_SELL_0001,2023-11-02,LB_20231102_093203_SELL_0001,discovery,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2023-11-02T13:31:54.053384Z,2023-11-02T13:32:04.054384Z,2023-11-02T13:32:04.053384Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-03-18_LB_20240318_093121_BUY_0001,2024-03-18,LB_20240318_093121_BUY_0001,discovery,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-03-18T13:31:12.022843Z,2024-03-18T13:31:22.023843Z,2024-03-18T13:31:22.022843Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-04-02_LB_20240402_093358_SELL_0002,2024-04-02,LB_20240402_093358_SELL_0002,discovery,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-04-02T13:33:49.018225Z,2024-04-02T13:33:59.019225Z,2024-04-02T13:33:59.018225Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-04-03_LB_20240403_093241_BUY_0001,2024-04-03,LB_20240403_093241_BUY_0001,discovery,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-04-03T13:32:32.113757Z,2024-04-03T13:32:42.114757Z,2024-04-03T13:32:42.113757Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-04-04_LB_20240404_093500_BUY_0001,2024-04-04,LB_20240404_093500_BUY_0001,discovery,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-04-04T13:34:51.015194Z,2024-04-04T13:35:01.016194Z,2024-04-04T13:35:01.015194Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-04-05_LB_20240405_093248_SELL_0001,2024-04-05,LB_20240405_093248_SELL_0001,discovery,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-04-05T13:32:39.026914Z,2024-04-05T13:32:49.027914Z,2024-04-05T13:32:49.026914Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-04-09_LB_20240409_093342_SELL_0001,2024-04-09,LB_20240409_093342_SELL_0001,discovery,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-04-09T13:33:33.035664Z,2024-04-09T13:33:43.036664Z,2024-04-09T13:33:43.035664Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-04-11_LB_20240411_093157_SELL_0001,2024-04-11,LB_20240411_093157_SELL_0001,discovery,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-04-11T13:31:48.093310Z,2024-04-11T13:31:58.094310Z,2024-04-11T13:31:58.093310Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-04-17_LB_20240417_093502_SELL_0001,2024-04-17,LB_20240417_093502_SELL_0001,discovery,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-04-17T13:34:53.057624Z,2024-04-17T13:35:03.058624Z,2024-04-17T13:35:03.057624Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-04-18_LB_20240418_093109_SELL_0001,2024-04-18,LB_20240418_093109_SELL_0001,discovery,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-04-18T13:31:00.042140Z,2024-04-18T13:31:10.043140Z,2024-04-18T13:31:10.042140Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-04-23_LB_20240423_093145_BUY_0001,2024-04-23,LB_20240423_093145_BUY_0001,discovery,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-04-23T13:31:36.110957Z,2024-04-23T13:31:46.111957Z,2024-04-23T13:31:46.110957Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-04-26_LB_20240426_093151_SELL_0001,2024-04-26,LB_20240426_093151_SELL_0001,discovery,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-04-26T13:31:42.036258Z,2024-04-26T13:31:52.037258Z,2024-04-26T13:31:52.036258Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-05-02_LB_20240502_093112_SELL_0001,2024-05-02,LB_20240502_093112_SELL_0001,discovery,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-05-02T13:31:03.136347Z,2024-05-02T13:31:13.137347Z,2024-05-02T13:31:13.136347Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-05-03_LB_20240503_093157_SELL_0001,2024-05-03,LB_20240503_093157_SELL_0001,discovery,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-05-03T13:31:48.173092Z,2024-05-03T13:31:58.174092Z,2024-05-03T13:31:58.173092Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-05-06_LB_20240506_093100_SELL_0001,2024-05-06,LB_20240506_093100_SELL_0001,discovery,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-05-06T13:30:51.055348Z,2024-05-06T13:31:01.056348Z,2024-05-06T13:31:01.055348Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-05-10_LB_20240510_093420_BUY_0001,2024-05-10,LB_20240510_093420_BUY_0001,discovery,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-05-10T13:34:11.121966Z,2024-05-10T13:34:21.122966Z,2024-05-10T13:34:21.121966Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-05-20_LB_20240520_093220_BUY_0001,2024-05-20,LB_20240520_093220_BUY_0001,discovery,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-05-20T13:32:11.062444Z,2024-05-20T13:32:21.063444Z,2024-05-20T13:32:21.062444Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-05-28_LB_20240528_093142_BUY_0001,2024-05-28,LB_20240528_093142_BUY_0001,discovery,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-05-28T13:31:33.048095Z,2024-05-28T13:31:43.049095Z,2024-05-28T13:31:43.048095Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-06-05_LB_20240605_093547_SELL_0002,2024-06-05,LB_20240605_093547_SELL_0002,discovery,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-06-05T13:35:38.054540Z,2024-06-05T13:35:48.055540Z,2024-06-05T13:35:48.054540Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-06-06_LB_20240606_093413_BUY_0001,2024-06-06,LB_20240606_093413_BUY_0001,discovery,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-06-06T13:34:04.079319Z,2024-06-06T13:34:14.080319Z,2024-06-06T13:34:14.079319Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-06-11_LB_20240611_093350_BUY_0001,2024-06-11,LB_20240611_093350_BUY_0001,discovery,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-06-11T13:33:41.059816Z,2024-06-11T13:33:51.060816Z,2024-06-11T13:33:51.059816Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-06-13_LB_20240613_093209_BUY_0001,2024-06-13,LB_20240613_093209_BUY_0001,discovery,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-06-13T13:32:00.037595Z,2024-06-13T13:32:10.038595Z,2024-06-13T13:32:10.037595Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-06-14_LB_20240614_093644_BUY_0001,2024-06-14,LB_20240614_093644_BUY_0001,discovery,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-06-14T13:36:35.081257Z,2024-06-14T13:36:45.082257Z,2024-06-14T13:36:45.081257Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-07-08_LB_20240708_093223_BUY_0001,2024-07-08,LB_20240708_093223_BUY_0001,discovery,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-07-08T13:32:14.063515Z,2024-07-08T13:32:24.064515Z,2024-07-08T13:32:24.063515Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-07-12_LB_20240712_093101_BUY_0001,2024-07-12,LB_20240712_093101_BUY_0001,discovery,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-07-12T13:30:52.044351Z,2024-07-12T13:31:02.045351Z,2024-07-12T13:31:02.044351Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-07-15_LB_20240715_093321_BUY_0001,2024-07-15,LB_20240715_093321_BUY_0001,discovery,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-07-15T13:33:12.146825Z,2024-07-15T13:33:22.147825Z,2024-07-15T13:33:22.146825Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-07-16_LB_20240716_093212_BUY_0001,2024-07-16,LB_20240716_093212_BUY_0001,discovery,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-07-16T13:32:03.083597Z,2024-07-16T13:32:13.084597Z,2024-07-16T13:32:13.083597Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-07-18_LB_20240718_093155_SELL_0001,2024-07-18,LB_20240718_093155_SELL_0001,discovery,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-07-18T13:31:46.057671Z,2024-07-18T13:31:56.058671Z,2024-07-18T13:31:56.057671Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-07-22_LB_20240722_093156_SELL_0001,2024-07-22,LB_20240722_093156_SELL_0001,discovery,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-07-22T13:31:47.031422Z,2024-07-22T13:31:57.032422Z,2024-07-22T13:31:57.031422Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-07-26_LB_20240726_093346_SELL_0001,2024-07-26,LB_20240726_093346_SELL_0001,discovery,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-07-26T13:33:37.092358Z,2024-07-26T13:33:47.093358Z,2024-07-26T13:33:47.092358Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-07-30_LB_20240730_093638_BUY_0001,2024-07-30,LB_20240730_093638_BUY_0001,discovery,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-07-30T13:36:29.134783Z,2024-07-30T13:36:39.135783Z,2024-07-30T13:36:39.134783Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-08-08_LB_20240808_093753_SELL_0001,2024-08-08,LB_20240808_093753_SELL_0001,discovery,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-08-08T13:37:44.045415Z,2024-08-08T13:37:54.046415Z,2024-08-08T13:37:54.045415Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-08-13_LB_20240813_093126_BUY_0001,2024-08-13,LB_20240813_093126_BUY_0001,discovery,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-08-13T13:31:17.070102Z,2024-08-13T13:31:27.071102Z,2024-08-13T13:31:27.070102Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-08-14_LB_20240814_093352_SELL_0001,2024-08-14,LB_20240814_093352_SELL_0001,discovery,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-08-14T13:33:43.036680Z,2024-08-14T13:33:53.037680Z,2024-08-14T13:33:53.036680Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-08-15_LB_20240815_093200_BUY_0001,2024-08-15,LB_20240815_093200_BUY_0001,validation,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-08-15T13:31:51.085180Z,2024-08-15T13:32:01.086180Z,2024-08-15T13:32:01.085180Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-08-20_LB_20240820_093307_BUY_0001,2024-08-20,LB_20240820_093307_BUY_0001,validation,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-08-20T13:32:58.114091Z,2024-08-20T13:33:08.115091Z,2024-08-20T13:33:08.114091Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-08-29_LB_20240829_093133_BUY_0001,2024-08-29,LB_20240829_093133_BUY_0001,validation,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-08-29T13:31:24.071281Z,2024-08-29T13:31:34.072281Z,2024-08-29T13:31:34.071281Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-09-03_LB_20240903_093100_SELL_0001,2024-09-03,LB_20240903_093100_SELL_0001,validation,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-09-03T13:30:51.107093Z,2024-09-03T13:31:01.108093Z,2024-09-03T13:31:01.107093Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-09-16_LB_20240916_093207_SELL_0001,2024-09-16,LB_20240916_093207_SELL_0001,validation,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-09-16T13:31:58.024535Z,2024-09-16T13:32:08.025535Z,2024-09-16T13:32:08.024535Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-09-24_LB_20240924_093220_SELL_0001,2024-09-24,LB_20240924_093220_SELL_0001,validation,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-09-24T13:32:11.057134Z,2024-09-24T13:32:21.058134Z,2024-09-24T13:32:21.057134Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-09-25_LB_20240925_093353_BUY_0001,2024-09-25,LB_20240925_093353_BUY_0001,validation,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-09-25T13:33:44.095236Z,2024-09-25T13:33:54.096236Z,2024-09-25T13:33:54.095236Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-10-01_LB_20241001_093239_SELL_0001,2024-10-01,LB_20241001_093239_SELL_0001,validation,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-10-01T13:32:30.072322Z,2024-10-01T13:32:40.073322Z,2024-10-01T13:32:40.072322Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-10-02_LB_20241002_093232_SELL_0001,2024-10-02,LB_20241002_093232_SELL_0001,validation,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-10-02T13:32:23.065570Z,2024-10-02T13:32:33.066570Z,2024-10-02T13:32:33.065570Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-10-03_LB_20241003_093718_SELL_0001,2024-10-03,LB_20241003_093718_SELL_0001,validation,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-10-03T13:37:09.012471Z,2024-10-03T13:37:19.013471Z,2024-10-03T13:37:19.012471Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-10-09_LB_20241009_093503_SELL_0001,2024-10-09,LB_20241009_093503_SELL_0001,validation,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-10-09T13:34:54.050804Z,2024-10-09T13:35:04.051804Z,2024-10-09T13:35:04.050804Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-10-17_LB_20241017_093404_SELL_0001,2024-10-17,LB_20241017_093404_SELL_0001,validation,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-10-17T13:33:55.036408Z,2024-10-17T13:34:05.037408Z,2024-10-17T13:34:05.036408Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-10-22_LB_20241022_093404_BUY_0001,2024-10-22,LB_20241022_093404_BUY_0001,validation,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-10-22T13:33:55.072155Z,2024-10-22T13:34:05.073155Z,2024-10-22T13:34:05.072155Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-10-25_LB_20241025_093239_BUY_0002,2024-10-25,LB_20241025_093239_BUY_0002,validation,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-10-25T13:32:30.054712Z,2024-10-25T13:32:40.055712Z,2024-10-25T13:32:40.054712Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2024-10-31_LB_20241031_093129_SELL_0001,2024-10-31,LB_20241031_093129_SELL_0001,validation,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2024-10-31T13:31:20.061804Z,2024-10-31T13:31:30.062804Z,2024-10-31T13:31:30.061804Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-03-10_LB_20250310_093118_SELL_0001,2025-03-10,LB_20250310_093118_SELL_0001,validation,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-03-10T13:31:09.077674Z,2025-03-10T13:31:19.078674Z,2025-03-10T13:31:19.077674Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-03-13_LB_20250313_093637_SELL_0001,2025-03-13,LB_20250313_093637_SELL_0001,validation,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-03-13T13:36:28.066034Z,2025-03-13T13:36:38.067034Z,2025-03-13T13:36:38.066034Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-03-14_LB_20250314_093341_BUY_0001,2025-03-14,LB_20250314_093341_BUY_0001,validation,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-03-14T13:33:32.028606Z,2025-03-14T13:33:42.029606Z,2025-03-14T13:33:42.028606Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-03-17_LB_20250317_093253_BUY_0001,2025-03-17,LB_20250317_093253_BUY_0001,validation,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-03-17T13:32:44.013999Z,2025-03-17T13:32:54.014999Z,2025-03-17T13:32:54.013999Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-03-18_LB_20250318_093436_SELL_0001,2025-03-18,LB_20250318_093436_SELL_0001,validation,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-03-18T13:34:27.075302Z,2025-03-18T13:34:37.076302Z,2025-03-18T13:34:37.075302Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-03-27_LB_20250327_093139_BUY_0001,2025-03-27,LB_20250327_093139_BUY_0001,validation,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-03-27T13:31:30.037505Z,2025-03-27T13:31:40.038505Z,2025-03-27T13:31:40.037505Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-04-03_LB_20250403_093153_BUY_0001,2025-04-03,LB_20250403_093153_BUY_0001,validation,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-04-03T13:31:44.147548Z,2025-04-03T13:31:54.148548Z,2025-04-03T13:31:54.147548Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
