request_id,pilot_stage,selection_seed,selection_hash,fecha,year,BurstId,family_label_only,burst_side,burst_price,reference_level,burst_timestamp_utc,strategy_decision_timestamp_utc,strict_feature_cutoff_utc_exclusive,dataset,schema,symbols,stype_in,stype_out,resolved_instrument_id,resolved_raw_symbol,symbology_resolution_status,start_utc,end_utc_exclusive,causal_cutoff_utc_inclusive,requested_hours,require_snapshot,holiday_exclusion_pass,predictor_policy,same_millisecond_policy,event_packet_policy
NQ_MBO_SNAPSHOT_2022-10-26_LB_20221026_093108_SELL_0002,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,1bb17f82f2ca3ca0776f827d287d191957032f6c4d9f1b57b66b9bcf5cf8912f,2022-10-26,2022,LB_20221026_093108_SELL_0002,A_TRUE_ABSORPTION,SELL,11435.0,11442.5,2022-10-26T13:31:08.000000Z,2022-10-26T13:31:09.077000Z,2022-10-26T13:31:09.077000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-10-26T00:00:00.000000Z,2022-10-26T13:31:09.077000Z,2022-10-26T13:31:09.076999999Z,13.519188055555555,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2022-10-27_LB_20221027_093628_SELL_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,4a7b291557fe2debcfd73fc86757281799837c09aa59134bfee0f4006abda591,2022-10-27,2022,LB_20221027_093628_SELL_0001,A_TRUE_ABSORPTION,SELL,11396.25,11401.25,2022-10-27T13:36:28.000000Z,2022-10-27T13:36:29.053000Z,2022-10-27T13:36:29.053000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-10-27T00:00:00.000000Z,2022-10-27T13:36:29.053000Z,2022-10-27T13:36:29.052999999Z,13.608070277777777,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2022-10-28_LB_20221028_093127_BUY_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,14512120b9d097c719f39a2b5f9d176e5b1b6fb4139ce5a0305350c0bfec554a,2022-10-28,2022,LB_20221028_093127_BUY_0001,B_CLEAN_BREAKOUT,BUY,11252.5,11246.25,2022-10-28T13:31:27.000000Z,2022-10-28T13:31:28.046000Z,2022-10-28T13:31:28.046000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-10-28T00:00:00.000000Z,2022-10-28T13:31:28.046000Z,2022-10-28T13:31:28.045999999Z,13.524457222222223,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2022-11-03_LB_20221103_093349_BUY_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,56f766503411a5b2a8ae895810fea2f2ddd27c693dcdbc433b2a7f3824d67de9,2022-11-03,2022,LB_20221103_093349_BUY_0001,A_TRUE_ABSORPTION,BUY,10846.25,10830.0,2022-11-03T13:33:49.000000Z,2022-11-03T13:33:50.021000Z,2022-11-03T13:33:50.021000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-11-03T00:00:00.000000Z,2022-11-03T13:33:50.021000Z,2022-11-03T13:33:50.020999999Z,13.563894722222223,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-03-21_LB_20230321_093130_BUY_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,94d91d0805ff6dc7e5db1b419efb6abc1612b23d59673722468a28d7b83b3dc1,2023-03-21,2023,LB_20230321_093130_BUY_0001,B_CLEAN_BREAKOUT,BUY,12801.25,12797.5,2023-03-21T13:31:30.000000Z,2023-03-21T13:31:31.049993Z,2023-03-21T13:31:31.049000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-03-21T00:00:00.000000Z,2023-03-21T13:31:31.049000Z,2023-03-21T13:31:31.048999999Z,13.525291388888888,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-03-28_LB_20230328_093202_SELL_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,448d171cf7cbc777f1d918ef613205557f79eca312ccfdc869af9f2154ecb497,2023-03-28,2023,LB_20230328_093202_SELL_0001,B_CLEAN_BREAKOUT,SELL,12748.75,12760.0,2023-03-28T13:32:02.000000Z,2023-03-28T13:32:03.022952Z,2023-03-28T13:32:03.022000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-03-28T00:00:00.000000Z,2023-03-28T13:32:03.022000Z,2023-03-28T13:32:03.021999999Z,13.534172777777776,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-04-03_LB_20230403_093250_BUY_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,634132fd65c58477d0ec82d7d9fa2062a7ced59ed590898a9a4c2f9bed9427c4,2023-04-03,2023,LB_20230403_093250_BUY_0001,C_MIXED_PATH,BUY,13217.5,13211.25,2023-04-03T13:32:50.000000Z,2023-04-03T13:32:51.099847Z,2023-04-03T13:32:51.099000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-04-03T00:00:00.000000Z,2023-04-03T13:32:51.099000Z,2023-04-03T13:32:51.098999999Z,13.547527500000001,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-04-04_LB_20230404_093600_SELL_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,c617b61020807df238ac1ec60f92c9fb79c83f34e1a71aaeb0b4346ad3ae6ba1,2023-04-04,2023,LB_20230404_093600_SELL_0001,A_TRUE_ABSORPTION,SELL,13271.25,13280.0,2023-04-04T13:36:00.000000Z,2023-04-04T13:36:01.053737Z,2023-04-04T13:36:01.053000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-04-04T00:00:00.000000Z,2023-04-04T13:36:01.053000Z,2023-04-04T13:36:01.052999999Z,13.6002925,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-04-19_LB_20230419_093353_SELL_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,51818da0f467574859d4337c95ed135725aee2c4da7f60cf4b600465c9e438f3,2023-04-19,2023,LB_20230419_093353_SELL_0001,A_TRUE_ABSORPTION,SELL,13105.0,13081.25,2023-04-19T13:33:53.000000Z,2023-04-19T13:33:54.064843Z,2023-04-19T13:33:54.064000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-04-19T00:00:00.000000Z,2023-04-19T13:33:54.064000Z,2023-04-19T13:33:54.063999999Z,13.565017777777777,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-04-26_LB_20230426_093201_SELL_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,d935ea325141bef58197e02c99fc1df4acb01e142b3a8878dc699e4afa4cfaf0,2023-04-26,2023,LB_20230426_093201_SELL_0001,A_TRUE_ABSORPTION,SELL,12921.25,12933.75,2023-04-26T13:32:01.000000Z,2023-04-26T13:32:02.055938Z,2023-04-26T13:32:02.055000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-04-26T00:00:00.000000Z,2023-04-26T13:32:02.055000Z,2023-04-26T13:32:02.054999999Z,13.533904166666666,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-05-03_LB_20230503_093500_BUY_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,6b3c4ebd94808a18b50fecf40b2f28df857d781b6a98d06030c1bdff211f17be,2023-05-03,2023,LB_20230503_093500_BUY_0001,B_CLEAN_BREAKOUT,BUY,13208.75,13203.75,2023-05-03T13:35:00.000000Z,2023-05-03T13:35:01.053012Z,2023-05-03T13:35:01.053000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-05-03T00:00:00.000000Z,2023-05-03T13:35:01.053000Z,2023-05-03T13:35:01.052999999Z,13.583625833333333,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-05-11_LB_20230511_093202_SELL_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,de86d0baa2f74a834d69479e03b78a257a33556ea131a96ad7e47dfa73a895db,2023-05-11,2023,LB_20230511_093202_SELL_0001,B_CLEAN_BREAKOUT,SELL,13400.0,13418.75,2023-05-11T13:32:02.000000Z,2023-05-11T13:32:03.023827Z,2023-05-11T13:32:03.023000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-05-11T00:00:00.000000Z,2023-05-11T13:32:03.023000Z,2023-05-11T13:32:03.022999999Z,13.534173055555556,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-05-18_LB_20230518_093436_BUY_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,3daa91090e6a32bedf99e2dbc9f6d8ac4797c56675f9aa8239fd7dbe53705b11,2023-05-18,2023,LB_20230518_093436_BUY_0001,B_CLEAN_BREAKOUT,BUY,13681.25,13668.75,2023-05-18T13:34:36.000000Z,2023-05-18T13:34:37.130016Z,2023-05-18T13:34:37.130000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-05-18T00:00:00.000000Z,2023-05-18T13:34:37.130000Z,2023-05-18T13:34:37.129999999Z,13.576980555555554,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-05-22_LB_20230522_093356_BUY_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,8d47eb21b1fdf59702fcde42b161cce0ef93290d2722330cfaed22aa7989304e,2023-05-22,2023,LB_20230522_093356_BUY_0001,B_CLEAN_BREAKOUT,BUY,13876.25,13865.0,2023-05-22T13:33:56.000000Z,2023-05-22T13:33:57.065921Z,2023-05-22T13:33:57.065000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-05-22T00:00:00.000000Z,2023-05-22T13:33:57.065000Z,2023-05-22T13:33:57.064999999Z,13.56585138888889,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-05-26_LB_20230526_093357_BUY_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,5d08ae4f1db76f99aa8968636cf70447090f44f2065ece432fb238c88d9360f8,2023-05-26,2023,LB_20230526_093357_BUY_0001,A_TRUE_ABSORPTION,BUY,14045.0,14030.0,2023-05-26T13:33:57.000000Z,2023-05-26T13:33:58.020596Z,2023-05-26T13:33:58.020000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-05-26T00:00:00.000000Z,2023-05-26T13:33:58.020000Z,2023-05-26T13:33:58.019999999Z,13.566116666666666,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-05-31_LB_20230531_093156_BUY_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,bc3c053e1e85aac3e24272e1cb5b5d5e8bb206bf5414e74d20e22617dd0c6cb4,2023-05-31,2023,LB_20230531_093156_BUY_0001,C_MIXED_PATH,BUY,14348.75,14343.75,2023-05-31T13:31:56.000000Z,2023-05-31T13:31:57.052030Z,2023-05-31T13:31:57.052000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-05-31T00:00:00.000000Z,2023-05-31T13:31:57.052000Z,2023-05-31T13:31:57.051999999Z,13.532514444444445,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-06-05_LB_20230605_093500_BUY_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,dcd7b8366a794fa0bd33d831e1ba60b63630aa0dc0b542cceb33834e9eb52eeb,2023-06-05,2023,LB_20230605_093500_BUY_0001,C_MIXED_PATH,BUY,14611.25,14586.25,2023-06-05T13:35:00.000000Z,2023-06-05T13:35:01.036505Z,2023-06-05T13:35:01.036000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-06-05T00:00:00.000000Z,2023-06-05T13:35:01.036000Z,2023-06-05T13:35:01.035999999Z,13.58362111111111,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-06-13_LB_20230613_093139_SELL_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,a0c08d7e08d7f72072ed23c802fac62eff9f52e349a3bd1eba0d2a6a59957090,2023-06-13,2023,LB_20230613_093139_SELL_0001,A_TRUE_ABSORPTION,SELL,15080.0,15086.25,2023-06-13T13:31:39.000000Z,2023-06-13T13:31:40.043985Z,2023-06-13T13:31:40.043000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-06-13T00:00:00.000000Z,2023-06-13T13:31:40.043000Z,2023-06-13T13:31:40.042999999Z,13.527789722222222,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-06-22_LB_20230622_093240_BUY_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,b1a9b1fd2f90170b66172c7aedc49e4691801edddd1c55d88aba5bf7b58ff86c,2023-06-22,2023,LB_20230622_093240_BUY_0001,B_CLEAN_BREAKOUT,BUY,15000.0,14986.25,2023-06-22T13:32:40.000000Z,2023-06-22T13:32:41.030431Z,2023-06-22T13:32:41.030000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-06-22T00:00:00.000000Z,2023-06-22T13:32:41.030000Z,2023-06-22T13:32:41.029999999Z,13.544730555555555,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-06-23_LB_20230623_093159_BUY_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,5c13521026f5e54ebe9307b9a28362d8900fa1057d92d2665b8208d94b704819,2023-06-23,2023,LB_20230623_093159_BUY_0001,B_CLEAN_BREAKOUT,BUY,15061.25,15060.0,2023-06-23T13:31:59.000000Z,2023-06-23T13:32:00.009044Z,2023-06-23T13:32:00.009000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-06-23T00:00:00.000000Z,2023-06-23T13:32:00.009000Z,2023-06-23T13:32:00.008999999Z,13.533335833333332,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-06-30_LB_20230630_093123_BUY_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,642cd8e1dc6787d70d98e2410750614cf6e830521cd37ddaca60a9f64cd675f7,2023-06-30,2023,LB_20230630_093123_BUY_0001,B_CLEAN_BREAKOUT,BUY,15258.75,15255.0,2023-06-30T13:31:23.000000Z,2023-06-30T13:31:24.087132Z,2023-06-30T13:31:24.087000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-06-30T00:00:00.000000Z,2023-06-30T13:31:24.087000Z,2023-06-30T13:31:24.086999999Z,13.5233575,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-07-18_LB_20230718_093258_SELL_0002,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,01d30c2999125f7572a482633192d82262790547bc04ab214849c31807b9e627,2023-07-18,2023,LB_20230718_093258_SELL_0002,B_CLEAN_BREAKOUT,SELL,15780.0,15790.0,2023-07-18T13:32:58.000000Z,2023-07-18T13:32:59.057619Z,2023-07-18T13:32:59.057000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-07-18T00:00:00.000000Z,2023-07-18T13:32:59.057000Z,2023-07-18T13:32:59.056999999Z,13.549738055555556,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-07-20_LB_20230720_093345_SELL_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,dac04e3c8d4f8053d76216fc51287ca4538924cc55329abf5220fe93bf8b91ec,2023-07-20,2023,LB_20230720_093345_SELL_0001,A_TRUE_ABSORPTION,SELL,15871.25,15832.5,2023-07-20T13:33:45.000000Z,2023-07-20T13:33:46.040713Z,2023-07-20T13:33:46.040000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-07-20T00:00:00.000000Z,2023-07-20T13:33:46.040000Z,2023-07-20T13:33:46.039999999Z,13.562788888888889,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-07-27_LB_20230727_093300_BUY_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,e28b946644876d9f6a8d48f2104f1d43a4dd9d40f0973f0ea8dd3c5c820d237f,2023-07-27,2023,LB_20230727_093300_BUY_0001,B_CLEAN_BREAKOUT,BUY,15852.5,15846.25,2023-07-27T13:33:00.000000Z,2023-07-27T13:33:01.089165Z,2023-07-27T13:33:01.089000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-07-27T00:00:00.000000Z,2023-07-27T13:33:01.089000Z,2023-07-27T13:33:01.088999999Z,13.5503025,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-08-08_LB_20230808_093726_SELL_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,d4327e5b58e6c140d0f75e7bc65fc548a4d2ad87380dcdaea5f0b836f61ac8e6,2023-08-08,2023,LB_20230808_093726_SELL_0001,A_TRUE_ABSORPTION,SELL,15350.0,15353.75,2023-08-08T13:37:26.000000Z,2023-08-08T13:37:27.058667Z,2023-08-08T13:37:27.058000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-08-08T00:00:00.000000Z,2023-08-08T13:37:27.058000Z,2023-08-08T13:37:27.057999999Z,13.624182777777778,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-08-24_LB_20230824_093139_SELL_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,f623406a9522e3c7ef698a3514149a89750a2f77f2912d86f9f78e3fba105bd3,2023-08-24,2023,LB_20230824_093139_SELL_0001,B_CLEAN_BREAKOUT,SELL,15300.0,15307.5,2023-08-24T13:31:39.000000Z,2023-08-24T13:31:40.065524Z,2023-08-24T13:31:40.065000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-08-24T00:00:00.000000Z,2023-08-24T13:31:40.065000Z,2023-08-24T13:31:40.064999999Z,13.527795833333334,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-08-25_LB_20230825_093257_BUY_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,035e608864cec6f83a81a75639567cdd0e60abc433933911cdcf7326ec094926,2023-08-25,2023,LB_20230825_093257_BUY_0001,A_TRUE_ABSORPTION,BUY,14933.75,14925.0,2023-08-25T13:32:57.000000Z,2023-08-25T13:32:58.084006Z,2023-08-25T13:32:58.084000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-08-25T00:00:00.000000Z,2023-08-25T13:32:58.084000Z,2023-08-25T13:32:58.083999999Z,13.549467777777778,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-08-29_LB_20230829_093105_SELL_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,422f614a7d7f5b66e694e8efe5f81c560f9faa5a5815040b5e2bba8df335d136,2023-08-29,2023,LB_20230829_093105_SELL_0001,A_TRUE_ABSORPTION,SELL,15073.75,15073.75,2023-08-29T13:31:05.000000Z,2023-08-29T13:31:06.065128Z,2023-08-29T13:31:06.065000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-08-29T00:00:00.000000Z,2023-08-29T13:31:06.065000Z,2023-08-29T13:31:06.064999999Z,13.51835138888889,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-08-31_LB_20230831_093357_BUY_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,90910efe6e86c11fae73542ca68886d3b3112f8862bfbe53b4ebbbed56d4a4d7,2023-08-31,2023,LB_20230831_093357_BUY_0001,A_TRUE_ABSORPTION,BUY,15552.5,15520.0,2023-08-31T13:33:57.000000Z,2023-08-31T13:33:58.049564Z,2023-08-31T13:33:58.049000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-08-31T00:00:00.000000Z,2023-08-31T13:33:58.049000Z,2023-08-31T13:33:58.048999999Z,13.566124722222222,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-09-05_LB_20230905_093500_SELL_0002,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,2da4bf4bd3d93b2eaf318ca25fa0ccdeababd0ba85799d3439c9dc96bf23b351,2023-09-05,2023,LB_20230905_093500_SELL_0002,C_MIXED_PATH,SELL,15457.5,15473.75,2023-09-05T13:35:00.000000Z,2023-09-05T13:35:01.010477Z,2023-09-05T13:35:01.010000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-09-05T00:00:00.000000Z,2023-09-05T13:35:01.010000Z,2023-09-05T13:35:01.009999999Z,13.58361388888889,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
