family,date,year,half,side,entry_utc,entry,risk_ticks,gross_ticks,net_ticks,net_R,mae_ticks,exit_reason,trailing_activated,fixed_net_ticks,fixed_net_R,fixed_exit_reason,previous_date,prev_close,prev_range,current_open,gap,gap_over_prev_range
NORMALIZED_GAP_AND_GO,2025-02-10,2025,2025-H1,LONG,2025-02-10T14:31:12+00:00,21777.25,48.0,-48.0,-52.0,-1.0833333333333333,-52.0,STOP,False,-52.0,-1.0833333333333333,STOP,2025-02-07,21588.25,415.25,21764.25,176.0,0.423841059602649
NORMALIZED_GAP_AND_GO,2025-02-12,2025,2025-H1,SHORT,2025-02-12T14:31:01+00:00,21543.5,57.5,-57.5,-61.5,-1.0695652173913044,-65.0,STOP,False,-61.5,-1.0695652173913044,STOP,2025-02-11,21791.0,170.75,21551.0,-240.0,-1.4055636896046853
NORMALIZED_GAP_AND_GO,2025-03-03,2025,2025-H1,LONG,2025-03-03T14:31:31+00:00,21061.0,75.5,151.0,147.0,1.9470198675496688,-45.0,TARGET,True,71.5,0.9470198675496688,TARGET,2025-02-28,20919.75,483.75,21055.5,135.75,0.2806201550387597
NORMALIZED_GAP_AND_GO,2025-03-10,2025,2025-H1,SHORT,2025-03-10T13:31:16+00:00,19856.25,62.0,-62.0,-66.0,-1.064516129032258,-63.0,STOP,False,-66.0,-1.064516129032258,STOP,2025-03-07,20224.0,520.75,19881.0,-343.0,-0.6586653864618339
NORMALIZED_GAP_AND_GO,2025-03-14,2025,2025-H1,LONG,2025-03-14T13:31:01+00:00,19489.25,77.5,11.5,7.5,0.0967741935483871,-17.0,STOP,True,73.5,0.9483870967741935,TARGET,2025-03-13,19251.5,407.0,19465.0,213.5,0.5245700245700246
NORMALIZED_GAP_AND_GO,2025-03-19,2025,2025-H1,LONG,2025-03-19T13:31:05+00:00,19601.5,53.5,-53.5,-57.5,-1.074766355140187,-56.0,STOP,False,-57.5,-1.074766355140187,STOP,2025-03-18,19501.5,295.75,19585.5,84.0,0.28402366863905326
NORMALIZED_GAP_AND_GO,2025-03-28,2025,2025-H1,SHORT,2025-03-28T13:31:02+00:00,19880.75,73.5,16.5,12.5,0.17006802721088435,-41.0,STOP,True,69.5,0.9455782312925171,TARGET,2025-03-27,19994.5,262.25,19911.0,-83.5,-0.31839847473784555
NORMALIZED_GAP_AND_GO,2025-03-31,2025,2025-H1,SHORT,2025-03-31T13:31:06+00:00,19158.25,67.5,4.0,0.0,0.0,-21.0,STOP,True,63.5,0.9407407407407408,TARGET,2025-03-28,19461.5,520.0,19166.5,-295.0,-0.5673076923076923
NORMALIZED_GAP_AND_GO,2025-04-02,2025,2025-H1,SHORT,2025-04-02T13:31:01+00:00,19327.75,52.0,-52.0,-56.0,-1.0769230769230769,-54.0,STOP,False,-56.0,-1.0769230769230769,STOP,2025-04-01,19603.5,382.75,19328.0,-275.5,-0.7197909862834748
NORMALIZED_GAP_AND_GO,2025-04-14,2025,2025-H1,LONG,2025-04-14T13:31:02+00:00,19245.75,70.5,-70.5,-74.5,-1.0567375886524824,-77.0,STOP,False,-74.5,-1.0567375886524824,STOP,2025-04-11,18809.5,603.5,19232.0,422.5,0.700082850041425
NORMALIZED_GAP_AND_GO,2025-05-02,2025,2025-H1,LONG,2025-05-02T13:31:33+00:00,20104.5,62.5,4.5,0.5,0.008,-22.0,STOP,True,58.5,0.936,TARGET,2025-05-01,19877.75,268.0,20091.0,213.25,0.7957089552238806
NORMALIZED_GAP_AND_GO,2025-05-05,2025,2025-H1,SHORT,2025-05-05T13:31:34+00:00,19998.75,66.5,-66.5,-70.5,-1.0601503759398496,-83.0,STOP,False,-70.5,-1.0601503759398496,STOP,2025-05-02,20185.75,257.0,20010.25,-175.5,-0.6828793774319066
NORMALIZED_GAP_AND_GO,2025-05-20,2025,2025-H1,SHORT,2025-05-20T13:32:12+00:00,21410.5,48.0,-48.0,-52.0,-1.0833333333333333,-51.0,STOP,False,-52.0,-1.0833333333333333,STOP,2025-05-19,21523.25,342.25,21413.0,-110.25,-0.32213294375456536
NORMALIZED_GAP_AND_GO,2025-06-06,2025,2025-H1,LONG,2025-06-06T13:31:12+00:00,21809.5,43.5,4.0,0.0,0.0,-16.0,STOP,True,39.5,0.9080459770114943,TARGET,2025-06-05,21586.75,431.5,21797.75,211.0,0.48899188876013905
NORMALIZED_GAP_AND_GO,2025-06-24,2025,2025-H1,LONG,2025-06-24T13:31:14+00:00,22288.75,43.0,86.0,82.0,1.9069767441860466,-34.0,TARGET,True,39.0,0.9069767441860465,TARGET,2025-06-23,22072.75,354.75,22286.25,213.5,0.6018322762508809
NORMALIZED_GAP_AND_GO,2025-06-25,2025,2025-H1,LONG,2025-06-25T13:31:04+00:00,22528.0,70.5,-70.5,-74.5,-1.0567375886524824,-75.0,STOP,False,-74.5,-1.0567375886524824,STOP,2025-06-24,22405.5,188.25,22499.5,94.0,0.49933598937583
NORMALIZED_GAP_AND_GO,2025-07-01,2025,2025-H2,SHORT,2025-07-01T13:43:07+00:00,22793.0,57.0,-57.0,-61.0,-1.0701754385964912,-57.0,STOP,False,-61.0,-1.0701754385964912,STOP,2025-06-30,22885.5,153.75,22802.25,-83.25,-0.5414634146341464
NORMALIZED_GAP_AND_GO,2025-07-07,2025,2025-H2,SHORT,2025-07-07T13:33:15+00:00,22941.5,69.0,138.0,134.0,1.9420289855072463,-25.0,TARGET,True,65.0,0.9420289855072463,TARGET,2025-07-03,23059.0,172.25,22943.25,-115.75,-0.6719883889695211
NORMALIZED_GAP_AND_GO,2025-07-08,2025,2025-H2,LONG,2025-07-08T13:31:12+00:00,22941.0,38.5,-38.5,-42.5,-1.103896103896104,-41.0,STOP,False,-42.5,-1.103896103896104,STOP,2025-07-07,22883.25,197.75,22935.5,52.25,0.26422250316055623
NORMALIZED_GAP_AND_GO,2025-07-09,2025,2025-H2,LONG,2025-07-09T13:31:00+00:00,23004.75,54.0,108.0,104.0,1.9259259259259258,-33.0,TARGET,True,50.0,0.9259259259259259,TARGET,2025-07-08,22891.75,121.75,22978.75,87.0,0.7145790554414785
NORMALIZED_GAP_AND_GO,2025-07-28,2025,2025-H2,LONG,2025-07-28T13:31:08+00:00,23495.0,61.0,-61.0,-65.0,-1.0655737704918034,-68.0,STOP,False,-65.0,-1.0655737704918034,STOP,2025-07-25,23422.5,145.25,23472.75,50.25,0.3459552495697074
NORMALIZED_GAP_AND_GO,2025-07-29,2025,2025-H2,LONG,2025-07-29T13:31:01+00:00,23623.5,63.5,-63.5,-67.5,-1.062992125984252,-64.0,STOP,False,-67.5,-1.062992125984252,STOP,2025-07-28,23491.75,92.25,23595.25,103.5,1.1219512195121952
NORMALIZED_GAP_AND_GO,2025-08-14,2025,2025-H2,SHORT,2025-08-14T13:31:01+00:00,23845.5,56.5,-56.5,-60.5,-1.0707964601769913,-63.0,STOP,False,-60.5,-1.0707964601769913,STOP,2025-08-13,23943.0,182.5,23857.75,-85.25,-0.4671232876712329
NORMALIZED_GAP_AND_GO,2025-08-19,2025,2025-H2,SHORT,2025-08-19T13:31:03+00:00,23749.25,43.0,86.0,82.0,1.9069767441860466,-32.0,TARGET,True,39.0,0.9069767441860465,TARGET,2025-08-18,23797.0,105.25,23762.5,-34.5,-0.32779097387173395
NORMALIZED_GAP_AND_GO,2025-08-27,2025,2025-H2,SHORT,2025-08-27T13:31:02+00:00,23532.25,54.5,-54.5,-58.5,-1.073394495412844,-55.0,STOP,False,-58.5,-1.073394495412844,STOP,2025-08-26,23587.0,173.0,23541.0,-46.0,-0.2658959537572254
NORMALIZED_GAP_AND_GO,2025-08-29,2025,2025-H2,SHORT,2025-08-29T13:31:11+00:00,23640.5,55.5,-55.5,-59.5,-1.072072072072072,-73.0,STOP,False,-59.5,-1.072072072072072,STOP,2025-08-28,23766.75,231.25,23652.0,-114.75,-0.4962162162162162
NORMALIZED_GAP_AND_GO,2025-09-15,2025,2025-H2,LONG,2025-09-15T13:31:17+00:00,24197.25,49.5,9.5,5.5,0.1111111111111111,-43.0,STOP,True,45.5,0.9191919191919192,TARGET,2025-09-12,24110.25,157.5,24177.75,67.5,0.42857142857142855
NORMALIZED_GAP_AND_GO,2025-09-22,2025,2025-H2,LONG,2025-09-22T13:31:06+00:00,24833.25,38.5,77.0,73.0,1.896103896103896,-7.0,TARGET,True,34.5,0.8961038961038961,TARGET,2025-09-18,24454.25,213.5,24815.5,361.25,1.6920374707259953
NORMALIZED_GAP_AND_GO,2025-09-29,2025,2025-H2,LONG,2025-09-29T13:31:21+00:00,24870.25,44.5,16.5,12.5,0.2808988764044944,-38.0,STOP,True,40.5,0.9101123595505618,TARGET,2025-09-26,24725.5,217.0,24850.75,125.25,0.5771889400921659
NORMALIZED_GAP_AND_GO,2025-10-01,2025,2025-H2,SHORT,2025-10-01T13:31:01+00:00,24743.25,50.0,-50.0,-54.0,-1.08,-57.0,STOP,False,-54.0,-1.08,STOP,2025-09-30,24898.25,191.5,24763.0,-135.25,-0.706266318537859
NORMALIZED_GAP_AND_GO,2025-10-07,2025,2025-H2,LONG,2025-10-07T13:32:21+00:00,25239.0,44.5,-44.5,-48.5,-1.0898876404494382,-55.0,STOP,False,-48.5,-1.0898876404494382,STOP,2025-10-06,25184.25,144.25,25237.0,52.75,0.36568457538994803
NORMALIZED_GAP_AND_GO,2025-10-13,2025,2025-H2,LONG,2025-10-13T13:31:31+00:00,24837.75,74.5,-74.5,-78.5,-1.0536912751677852,-78.0,STOP,False,-78.5,-1.0536912751677852,STOP,2025-10-10,24402.25,1003.75,24824.75,422.5,0.42092154420921546
NORMALIZED_GAP_AND_GO,2025-10-16,2025,2025-H2,LONG,2025-10-16T13:31:00+00:00,25073.0,65.5,131.0,127.0,1.9389312977099236,-55.0,TARGET,True,61.5,0.9389312977099237,TARGET,2025-10-15,24924.5,451.75,25045.25,120.75,0.2672938572219148
NORMALIZED_GAP_AND_GO,2025-10-28,2025,2025-H2,LONG,2025-10-28T13:31:04+00:00,26079.25,61.5,4.0,0.0,0.0,-28.0,STOP,True,57.5,0.9349593495934959,TARGET,2025-10-27,25961.0,184.75,26051.5,90.5,0.489851150202977
NORMALIZED_GAP_AND_GO,2025-10-29,2025,2025-H2,LONG,2025-10-29T13:33:00+00:00,26288.5,47.0,-47.0,-51.0,-1.0851063829787233,-47.0,STOP,False,-51.0,-1.0851063829787233,STOP,2025-10-28,26160.0,225.5,26266.0,106.0,0.4700665188470067
NORMALIZED_GAP_AND_GO,2025-11-03,2025,2025-H2,LONG,2025-11-03T14:31:02+00:00,26255.25,40.5,-40.5,-44.5,-1.0987654320987654,-48.0,STOP,False,-44.5,-1.0987654320987654,STOP,2025-10-31,25992.75,310.75,26235.75,243.0,0.7819790828640386
NORMALIZED_GAP_AND_GO,2025-11-24,2025,2025-H2,LONG,2025-11-24T14:31:00+00:00,24553.25,73.5,57.5,53.5,0.7278911564625851,-38.0,STOP,True,69.5,0.9455782312925171,TARGET,2025-11-21,24313.75,669.0,24522.25,208.5,0.3116591928251121
NORMALIZED_GAP_AND_GO,2025-11-26,2025,2025-H2,LONG,2025-11-26T14:31:00+00:00,25244.5,73.5,-73.5,-77.5,-1.054421768707483,-76.0,STOP,False,-77.5,-1.054421768707483,STOP,2025-11-25,25080.0,533.25,25222.25,142.25,0.26676043131739335
NORMALIZED_GAP_AND_GO,2025-12-10,2025,2025-H2,SHORT,2025-12-10T14:31:36+00:00,25628.75,70.5,9.5,5.5,0.07801418439716312,-26.0,STOP,True,66.5,0.9432624113475178,TARGET,2025-12-09,25703.0,175.75,25647.25,-55.75,-0.31721194879089615
NORMALIZED_GAP_AND_GO,2025-12-12,2025,2025-H2,SHORT,2025-12-12T14:31:03+00:00,25528.5,64.0,-64.0,-68.0,-1.0625,-72.0,STOP,False,-68.0,-1.0625,STOP,2025-12-11,25714.75,332.5,25560.25,-154.5,-0.46466165413533833
NORMALIZED_GAP_AND_GO,2025-12-22,2025,2025-H2,LONG,2025-12-22T14:31:47+00:00,25785.25,62.5,-62.5,-66.5,-1.064,-64.0,STOP,False,-66.5,-1.064,STOP,2025-12-18,25018.0,248.5,25780.75,762.75,3.069416498993964
NORMALIZED_GAP_AND_GO,2026-01-14,2026,2026-H1,SHORT,2026-01-14T14:31:20+00:00,25713.25,70.5,141.0,137.0,1.9432624113475176,-13.0,TARGET,True,66.5,0.9432624113475178,TARGET,2026-01-13,25903.75,239.5,25739.75,-164.0,-0.6847599164926931
NORMALIZED_GAP_AND_GO,2026-01-27,2026,2026-H1,LONG,2026-01-27T14:31:01+00:00,25988.5,67.0,8.0,4.0,0.05970149253731343,-40.0,STOP,True,63.0,0.9402985074626866,TARGET,2026-01-26,25845.0,232.25,25982.75,137.75,0.5931108719052745
NORMALIZED_GAP_AND_GO,2026-01-28,2026,2026-H1,LONG,2026-01-28T14:32:35+00:00,26269.0,78.5,-78.5,-82.5,-1.0509554140127388,-86.0,STOP,False,-82.5,-1.0509554140127388,STOP,2026-01-27,26076.0,197.0,26252.5,176.5,0.8959390862944162
NORMALIZED_GAP_AND_GO,2026-03-18,2026,2026-H1,SHORT,2026-03-18T13:31:04+00:00,24703.5,79.5,-79.5,-83.5,-1.050314465408805,-85.0,STOP,False,-83.5,-1.050314465408805,STOP,2026-03-17,24791.25,165.25,24712.25,-79.0,-0.47806354009077157
NORMALIZED_GAP_AND_GO,2026-03-27,2026,2026-H1,SHORT,2026-03-27T13:31:16+00:00,23629.5,69.5,139.0,135.0,1.9424460431654675,-39.0,TARGET,True,65.5,0.9424460431654677,TARGET,2026-03-26,23786.75,467.5,23654.5,-132.25,-0.28288770053475937
NORMALIZED_GAP_AND_GO,2026-03-30,2026,2026-H1,LONG,2026-03-30T13:31:06+00:00,23510.0,64.5,33.5,29.5,0.4573643410852713,-22.0,STOP,True,60.5,0.937984496124031,TARGET,2026-03-27,23308.75,395.0,23508.75,200.0,0.5063291139240507
NORMALIZED_GAP_AND_GO,2026-04-13,2026,2026-H1,SHORT,2026-04-13T13:31:04+00:00,25215.5,46.0,4.0,0.0,0.0,-40.0,STOP,True,42.0,0.9130434782608695,TARGET,2026-04-10,25284.25,170.75,25215.75,-68.5,-0.4011713030746706
